"Median Home Price","Building permits","Unemployment","ValuePerSquareFoot","Foreclosures","Gas Consumption","Electricity","Median Income","Population Density","Crime Occurrences","Passenger Fares","Vehicle Hours Driven","Vehicle Miles Driven","HAI"
-1.07317037164028,NA,-1.04034710742599,NA,NA,-1.06444339688293,-0.742877224057295,NA,-0.702628667849348,1.22696778374401,NA,NA,NA,NA
-1.10796636890206,NA,-1.08968466961302,NA,NA,1.15623473804946,1.07986250841817,NA,1.26686716314842,1.29886586199788,NA,NA,NA,NA
-1.07818917177142,NA,-1.13902223180005,NA,NA,1.16054844352669,1.08089215576995,NA,1.26842108418916,1.37076394025174,NA,NA,NA,NA
-1.05698003768127,NA,-0.991009545238952,NA,NA,-1.06422268247335,-0.742877193167875,NA,-0.702628648320105,1.44266201850561,NA,NA,NA,NA
-1.0419388919995,NA,-1.04034710742599,NA,NA,1.16917585448116,1.08295145047354,NA,1.27152892627062,1.51456009675947,NA,NA,NA,NA
-1.04723227694024,NA,-0.941671983051918,NA,NA,1.17348955995839,1.08398109782532,NA,1.27308284731136,1.58645817501334,NA,NA,NA,NA
-1.0387608270735,NA,-0.694984172116752,NA,NA,-1.06442319076079,-0.742877162278454,NA,-0.702628666068877,1.6583562532672,NA,NA,NA,NA
-1.06138356444273,NA,-0.793659296490819,NA,NA,1.18211697091286,1.0860403925289,NA,1.27619068939281,1.73025433152107,NA,NA,NA,NA
-1.07901292620024,NA,-0.793659296490819,NA,NA,1.18643067639009,1.08707003988069,NA,1.27774461043355,1.80215240977493,NA,NA,NA,NA
-1.09887964566565,NA,-0.892334420864885,NA,NA,-1.06422009425007,-0.742877131389034,NA,-0.70262864822687,1.87405048802879,NA,NA,NA,NA
-1.07328732442956,NA,-0.793659296490819,NA,NA,1.19505808734456,1.08912933458427,NA,1.28085245251501,1.94594856628266,NA,NA,NA,NA
-1.1137885838465,NA,-0.842996858677852,NA,NA,1.19937179282179,1.09015898193605,NA,1.28240637355575,2.01784664453652,NA,NA,NA,NA
-1.12207189226962,NA,-0.398958798994552,NA,NA,-1.06444334511847,-0.742893607256249,NA,-0.702628666059553,2.08974472279039,NA,NA,NA,-0.64568785995193
-1.08971156396712,NA,-0.300283674620485,NA,NA,1.17969078795111,-0.742877131010376,NA,1.28567627534051,2.09276297558134,NA,NA,NA,-0.763814831507223
-1.09544733554557,NA,-0.300283674620485,NA,NA,1.15569607760318,-0.742877161521139,NA,1.28739225608453,2.0957812283723,NA,NA,NA,-0.64568785995193
-1.03735739360218,NA,-0.398958798994552,NA,NA,-1.06422599855153,-0.742877192031902,NA,-0.702628468872452,2.09879948116326,NA,NA,NA,-1.00006877461781
-1.00332413192263,NA,-0.300283674620485,NA,NA,1.10770665690735,-0.742877222542665,NA,1.29082421757259,2.10181773395421,NA,NA,NA,-1.1181957461731
-1.05801735807311,NA,-0.152270988059386,NA,NA,1.08371194655942,-0.74289362251163,NA,1.2925401983166,2.10483598674517,NA,NA,NA,-0.763814831507223
-1.03303522530282,NA,-0.00425830149828543,NA,NA,-1.06442437162108,-0.742877283564191,NA,-0.702628648077294,2.10785423953612,NA,NA,NA,-0.881941803062517
-1.04570172087188,NA,-0.102933425872352,NA,NA,1.03572252586359,-0.742877314074954,NA,1.29597215980466,2.11087249232708,NA,NA,NA,-0.763814831507223
-1.07997397303386,NA,-0.102933425872352,NA,NA,1.01172781551567,-0.742877344585718,NA,1.29768814054868,2.11389074511804,NA,NA,NA,-0.527560888396636
-1.09601684478031,NA,-0.201608550246419,NA,NA,-1.06424039537774,-0.742877375096481,NA,-0.702628467842863,2.11690899790899,NA,NA,NA,-0.291306945286049
-1.09885422114624,NA,-0.300283674620485,NA,NA,0.963738394819832,-0.742893637767012,NA,1.30112010203674,2.11992725069995,NA,NA,NA,-0.173179973730755
-1.06276665829853,NA,-0.398958798994552,NA,NA,0.939743684471907,-0.742877436118007,NA,1.30283608278076,2.1229455034909,NA,NA,NA,-0.291306945286049
-1.14257422472023,NA,0.193091947249848,NA,NA,-1.06444363305499,-0.74287746662877,NA,-0.702628666038961,2.12596375628186,NA,NA,NA,0.29932791249042
-1.1390453014264,NA,0.242429509436881,NA,NA,0.930091756118277,1.05847869378626,NA,1.30542811197802,2.11628943189352,NA,NA,NA,0.181200940935127
-1.09001157329614,NA,0.193091947249848,NA,NA,0.944434538112572,1.06238167392189,NA,1.30630416043127,2.10661510750518,NA,NA,NA,-0.0550530021754609
-1.06911770324665,NA,0.143754385062814,NA,NA,-1.06444359002664,-0.742877349539366,NA,-0.702628647948053,2.09694078311685,NA,NA,NA,-0.173179973730755
-1.09823386287268,NA,0.291767071623914,NA,NA,0.973120102101147,1.07018763419315,NA,1.30805625733774,2.08726645872851,NA,NA,NA,0.0630739693798329
-1.05417317073863,NA,0.538454882559081,NA,NA,0.987462884095442,1.07409061432878,NA,1.30893230579098,2.07759213434017,NA,NA,NA,-0.0550530021754609
-1.09348964755115,NA,0.587792444746114,NA,NA,-1.0644435469983,-0.742893620451284,NA,-0.702628666033705,2.06791780995184,NA,NA,NA,0.29932791249042
-1.08658434807994,NA,0.489117320372048,NA,NA,1.01614844808402,1.08189657460004,NA,1.31068440269745,2.0582434855635,NA,NA,NA,0.29932791249042
-1.10700023716456,NA,0.439779758185014,NA,NA,1.03049123007831,1.08579955473568,NA,1.31156045115069,2.04856916117516,NA,NA,NA,0.535581855601008
-1.13024333280735,NA,0.193091947249848,NA,NA,-1.06444350396995,-0.742877115360557,NA,-0.702628647895491,2.03889483678682,NA,NA,NA,0.653708827156302
-1.11707851665789,NA,0.291767071623914,NA,NA,1.05917679406688,1.09360551500693,NA,1.31331254805716,2.02922051239849,NA,NA,NA,0.535581855601008
-1.09263538369904,NA,0.0944168228757808,NA,NA,1.07351957606118,1.09750849514257,NA,1.3141885965104,2.01954618801015,NA,NA,NA,0.417454884045714
-1.15740688934285,NA,0.439779758185014,NA,NA,-1.06444539801878,-0.742876998271153,NA,-0.702628666028449,2.00987186362181,NA,NA,NA,0.889962770266889
-1.19749627154538,NA,0.439779758185014,NA,NA,-1.06442424138826,1.11631973164179,NA,-0.702628647866042,1.9805078449437,NA,NA,NA,1.24434368493277
-1.12318548621969,NA,0.341104633810947,NA,NA,-1.06444349118529,1.13122798800538,NA,-0.702628666027815,1.95114382626558,NA,NA,NA,0.889962770266889
-1.10444253051212,NA,0.291767071623914,NA,NA,-1.06442454382505,-0.74100640965461,NA,-0.702628647859708,1.92177980758747,NA,NA,NA,0.889962770266889
-1.10496119070804,NA,0.291767071623914,NA,NA,-1.06444559233137,1.16104450073257,NA,-0.702628666027182,1.89241578890936,NA,NA,NA,0.889962770266889
-1.06233952637247,NA,0.489117320372048,NA,NA,-1.06442484626185,1.17595275709616,NA,-0.702628647853373,1.86305177023124,NA,NA,NA,0.653708827156302
-1.12778732423254,NA,0.637130006933147,NA,NA,-1.06444355167264,-0.74270206569484,NA,-0.702628666026549,1.83368775155313,NA,NA,NA,1.12621671337748
-1.08466733931658,NA,0.538454882559081,NA,NA,-1.06442514869864,1.20576926982335,NA,-0.702628647847039,1.80432373287502,NA,NA,NA,0.889962770266889
-1.14509125214162,NA,0.439779758185014,NA,NA,-1.06444541011625,1.22067752618694,NA,-0.702628666025915,1.7749597141969,NA,NA,NA,1.36247065648806
-1.16078835042412,NA,0.341104633810947,NA,NA,-1.06442545113543,-0.740916960116429,NA,-0.702628647840705,1.74559569551879,NA,NA,NA,1.59872459959865
-1.12623134364477,NA,0.193091947249848,NA,NA,-1.06444361216,1.25049403891413,NA,-0.702628666025282,1.71623167684067,NA,NA,NA,1.36247065648806
-1.16548680161072,NA,-0.102933425872352,NA,NA,-1.06442575357222,1.26540229527772,NA,-0.702628647834371,1.68686765816256,NA,NA,NA,1.59872459959865
-1.16636140507835,NA,0.439779758185014,NA,NA,-1.06444541616499,-0.74287520928039,NA,-0.702628666024648,1.65750363948445,NA,NA,NA,1.48059762804336
-1.18381788010388,NA,0.341104633810947,NA,NA,0.909318024825731,-0.740885975145884,NA,1.31947266889325,1.42243801957864,NA,NA,NA,1.59872459959865
-1.15977645455168,NA,0.193091947249848,NA,NA,0.912235767264402,-0.742695868700731,NA,1.32008016126674,1.18737239967283,NA,NA,NA,1.36247065648806
-1.11516659279841,NA,0.143754385062814,NA,NA,-1.06444363365045,-0.740913454742977,NA,-0.702628666022826,0.952306779767022,NA,NA,NA,1.00808974182218
-1.17819906131471,NA,-0.00425830149828543,NA,NA,0.918071252141726,-0.742875758872332,NA,1.32129514601373,0.717241159861214,NA,NA,NA,1.24434368493277
-1.1211922038981,NA,0.193091947249848,NA,NA,0.920988994580397,-0.74094093434007,NA,1.32190263838721,0.482175539955407,NA,NA,NA,0.771835798711595
-1.1760735714922,NA,0.390442195997981,NA,NA,-1.06444362489723,-0.742701364620149,NA,-0.702628666021003,0.247109920049599,NA,NA,NA,1.00808974182218
-1.18606540761955,NA,0.341104633810947,NA,NA,0.926824479457721,-0.740968413937163,NA,1.3231176231342,0.0120443001437911,NA,NA,NA,1.12621671337748
-1.1477506568717,NA,0.143754385062814,NA,NA,0.929742221896391,-0.742876308464273,NA,1.32372511550769,-0.223021319762017,NA,NA,NA,0.771835798711595
-1.1685580835552,NA,-0.102933425872352,NA,NA,-1.064443616144,-0.740995893534256,NA,-0.702628666019181,-0.458086939667824,NA,NA,NA,0.889962770266889
-1.18808411446054,NA,-0.300283674620485,NA,NA,0.935577706773716,-0.742706860539568,NA,1.32494010025468,-0.693152559573632,NA,NA,NA,1.00808974182218
-1.16213076504886,NA,-0.546971485555652,NA,NA,0.938495449212386,-0.741023373131349,NA,1.32554759262817,-0.92821817947944,NA,NA,NA,0.771835798711595
-1.23396011728033,NA,-0.102933425872352,NA,NA,-1.06444360739077,-0.742876858056215,NA,-0.702628666017358,-1.16328379938525,NA,NA,NA,1.24434368493277
-1.20990852192037,NA,-0.250946112433452,NA,NA,-1.06444360805064,1.11949525480531,NA,1.32773123137313,-0.969416477462206,NA,NA,NA,1.00808974182218
-1.21178993635656,NA,-0.201608550246419,NA,NA,-1.06444541279567,1.12355754052667,NA,1.3293073777446,-0.775549155539164,NA,NA,NA,1.00808974182218
-1.18269411634605,NA,-0.00425830149828543,NA,NA,-1.06444360937037,-0.741024926072731,NA,-0.70262864771102,-0.581681833616123,NA,NA,NA,0.889962770266889
-1.15866794550549,NA,-0.152270988059386,NA,NA,-1.06444361003024,1.13168211196939,NA,1.33245967048753,-0.387814511693081,NA,NA,NA,0.771835798711595
-1.13448922754849,NA,0.0450792606887477,NA,NA,-1.06444361069011,1.13574439769074,NA,1.33403581685901,-0.19394718977004,NA,NA,NA,0.771835798711595
-1.14350984703444,NA,0.291767071623914,NA,NA,-1.06444361134997,-0.742707171127844,NA,-0.702628666007902,-7.98678469980953e-05,NA,NA,NA,0.889962770266889
-1.14560482743366,NA,0.143754385062814,NA,NA,-1.06444361200984,1.14386896913346,NA,1.33718810960194,0.193787454076043,NA,NA,NA,0.889962770266889
-1.15074566525796,NA,0.0450792606887477,NA,NA,-1.06444361266971,1.14793125485481,NA,1.33876425597342,0.387654775999085,NA,NA,NA,0.889962770266889
-1.16843604586204,NA,-0.102933425872352,NA,NA,-1.06444361332958,-0.741000552358403,NA,-0.702628647616451,0.581522097922127,NA,NA,NA,1.12621671337748
-1.1718480163666,NA,-0.300283674620485,NA,NA,-1.06444361398944,1.15605582629753,NA,1.34191654871635,0.775389419845168,NA,NA,NA,1.12621671337748
-1.18395517250868,NA,-0.546971485555652,NA,NA,-1.06444361464931,1.16011811201889,NA,1.34349269508783,0.96925674176821,NA,NA,NA,1.36247065648806
-1.19729287539012,NA,-0.152270988059386,NA,NA,-1.06444541345554,-0.742876370581929,-0.778150605492953,-0.702628665998445,1.16312406369125,NA,NA,NA,1.48059762804336
-1.17943977786182,NA,-0.349621236807519,NA,NA,0.933720963999286,-0.740984748341674,-0.778150604165528,1.34774051142504,1.15735471042794,NA,NA,NA,1.48059762804336
-1.16522238660887,NA,-0.398958798994552,NA,NA,0.933947140290188,-0.742704010324499,-0.778150605491603,1.35041218139077,1.15158535716462,NA,NA,NA,1.24434368493277
